,ss_username,cf_username,cf_rating,cc_username,cc_rating
8530,rohitnarayan,la_spectator,1181.5,i_napster_008,1460
8531,amanmadan30,amanma123,1181.5,amanmadan105,1460
8532,g_paras,g_paras,619,g_paras,1459
8533,himanshu3198,himansh3198,846,himanshu3198,1459
8534,Karib_Arian,wecther115,982,arian_13,1459
8535,ChowdhuryAsif,chowdhuryasif,1059,chowdhuryasif,1459
8536,Mahima,mahi1704,1324,mahi1704,1459
8537,kirin,sifat_shishir,1180.6,kirin_29,1459
8538,anmol_nit,anmol,1180.6,magicalanmol,1459
8539,gromperen,gromperen,1180.6,gromperen,1459
8540,Akki2200,akki2200,1180.6,akki2200,1459
8541,snowpanther,shailesh6,1180.6,snowpanther,1459
8542,Logan_47,ashish.singh,913,logankratos61,1458
8543,3rr0r404,moshiurtonmoy,986,ex_plorer,1458
8544,vishal_burman,vishal.a.burman23,1105,vishal_burman,1458
8545,dushman,prashant12345,1195,prashantkartik,1458
8546,Kandarp_patel,kandarp848,1311,kpatel848,1458
8547,Ruler,giantslayer,1317,sajol001,1458
8548,mohaimen_040,mohaimen.,1328,mohaimen_040,1458
8549,Vlaine,vlaine,1362,rza_2003,1458
8550,Zero_639,i_hate_myself,1456,zero_639,1458
8551,Showstopper728,showstopper728,1179.8,showstopper728,1458
8552,Stalker_1999,rising_monk,1179.8,v_i_v_e_k_19,1458
8553,JavaKurious,javakurious,1179.8,jay_17,1458
8554,shubhipathak,shubhrangi1,1179.8,shubhrangi123,1458
8555,byte_dock,byte_dock,685,dead_lucifer,1457
8556,kushkumar27,kushkumar27,899,kushkumar_619,1457
8557,piyush1_20,piyush1_20,1021,piyush1_20,1457
8558,Masterpiece_08,forbidden_bruteforce,1096,masterchef_08,1457
8559,shishir_hstu,shishir.hstu,1197,shishir_hstu,1457
8560,shiningflash,shining_flash,1336,shiningflash_,1457
8561,TheLethargicOwl,ankesh,1888,lethargic_owl,1457
8562,mohitcrew,sanket17,1991,sanket_17,1457
8563,TLO,ankesh,1179,lethargic_owl,1457
8564,nkbyahut,byahut25,1179,nkb25,1457
8565,aryan1113,aryan1113,840,aryan1113,1456
8566,isha_jindal_07,jindal.isha.2017500,850,isha098,1456
8567,HRHabib,hrhabib,1061,hrhabib,1456
8568,tiri,e.tirin,1159,tiri,1456
8569,vaibhavverma9999,i_am_don,1285,vaibhavverma99,1456
8570,aysh_agl,ayagrwl1080,1178.1,ayagrwl1080,1456
8571,amanmanitjain,,1178.1,aman_jain1234,1456
8572,Mo7amed_Alaa,mo3amed_alaa,1178.1,mohamed3laa,1456
8573,ritinema23,ritinema23,1178.1,ritinema23,1456
8574,Rishi_2402,20r21a6704,1178.1,rishikesh_2402,1456
8575,Vikas123,vikas257429,1178.1,john_wickoo7,1456
8576,9Name,,1178.1,patel1234praka,1456
8577,anchal_vatre,anchal_vatre,989,anchal_vatre,1455
8578,Shahed_955,shahed_955,1394,shahed_955,1455
8579,Parag_AP,parag_ap,1417,parag_ap,1455
8580,aparikhdev,arpan.parikh,1491,washerman,1455
8581,alizainaldeen,ali.zine,1643,alizainaldeen,1455
8582,calmachint,calmachint,1695,calmachint,1455
8583,krishnaanaril,krishnaanaril,1177.3,krishnaanaril,1455
8584,tadashi,pursuit_of_accepted,1177.3,niketan21,1455
8585,excursionist,explorer,1177.3,psychofalcon,1455
8586,amar1808,,1177.3,amar1808,1455
8587,Hritik,hritik8,1177.3,hritik88,1455
8588,aminhossain,tripplet,896,aminhossain80,1454
8589,mehedisam,mehedisam007,939,mehedisam,1454
8590,jagrit_07,jagrit_07,1178,jagrit_07,1454
8591,rbiswas876,rahulbiswas876,1214,rbiswas876,1454
8592,vikeshkr_123,vikeshkr123,1284,vikeshkr123,1454
8593,michaellin250,michaellin250,1176.5,michael_123,1454
8594,RHN,_raihan,1176.5,rhn_333,1454
8595,nikhilraj_767,nikhil_raj767,1176.5,nikhil767,1454
8596,manuj777,manuj777,1176.5,manuj777,1454
8597,1.90E+08,radhampaurana,710,radha_paurana,1453
8598,techbd123,techbd123,1429,techbd123,1453
8599,may_21,may_21,1614,chaudhary21,1453
8600,adarsh000321,adarsh000321,1175.6,adarsh000321,1453
8601,nishu112,nishu112,1175.6,nishu112,1453
8602,sushanth,sushanth1999,1175.6,gupta1999,1453
8603,ritik_raj_sharma_09,ritik_09,956,ritikrajsharma,1452
8604,nayeem_bd,nayeem_bd,1201,nayeem_bd,1452
8605,siddharthkwani532,siddharthkwani532,1346,sid_coder5320,1452
8606,player007,player007,1436,player007,1452
8607,Miran12,miran12,1174.8,miran123,1452
8608,sankalp29,sankalp_29,1174.8,sankalp_2924,1452
8609,mnyplt,mnyplt,1174.8,mnyplt,1452
8610,Yakub_Sadlil_Seyam,yakubsadlil,1174.8,seyam_sadlil,1452
8611,manthan4659,manthan4659,1174.8,manthan2000,1452
8612,PRIYANSHU_21,p.gautam_21,794,goatx3o,1451
8613,shubh_3,shubh_30,833,shubh_3007,1451
8614,hamid42,hamid42,839,hamid42,1451
8615,tamimjdd,tamimwasif,920,tamimjd,1451
8616,gauravdatt2000,gauravdatt2000,980,gauravdatt2000,1451
8617,AR,abdur_rahim,1306,perfect_man,1451
8618,karanjobanputra,karanjobanputra,1477,kjobanputra,1451
8619,belowthebelt,belowthebelt,1653,belowthebelt,1451
8620,vaibhav_verrma,vaibhav.verrma,1174,vaibhavverma84,1451
8621,Fahad_2240,fahad250,1174,fahad_2240,1451
8622,Namanr_21,namanrastogi.coding,805,namanr_21,1450
8623,Pk_21,pankajkumar21,831,pkcoding21,1450
8624,apurba_debnath,apurba_debnath,842,apurba_debnath,1450
8625,pallab99,_pallab_99,983,pallab99,1450
8626,anjalimanocha30,anjali_manocha,1292,nosear,1450
8627,shiv4s,shiv4s,1492,shiv4s,1450
8628,ankitmb125,abhadage,1501,ankit_125,1450
8629,bhaskarswap143,bhaskartripathi2512,1173.1,bhaskarswap143,1450
8630,mehedi17n,mehedi17n,1173.1,mehedi17n,1450
8631,sumonta056,mr.scrappy,1173.1,sumonta056,1450
8632,Dipongkar,dipongkar,1173.1,dipongkar97,1450
8633,Kritipandey,kritipandey,1173.1,kritipandey18,1450
8634,rajat2502,rajatverma2502,903,rajat2502,1449
8635,sms556,md_sifat,1018,sifat_191,1449
8636,R_Square,r-square,1834,r_square84,1449
8637,Praveen241598,babucoder_praveen2415,1172.3,praveen241598,1449
8638,eakub_islam,eakub_islam,1172.3,eakub,1449
8639,samshad_ru,samshad.ru,943,samshad,1448
8640,zweack,zweack,1177,zweack,1448
8641,ikpappu,istiakpappu,1238,istiakpappu,1448
8642,G_a_l_a_x_y,c_jack_sparrow,1348,g_a_l_a_x_y,1448
8643,mat4x,,1171.5,mat4x,1448
8644,vjcp,vjcp,1171.5,vishaljindal26,1448
8645,jahan5477,jahan5477,1171.5,jahan5477,1448
8646,ShivamGarg30304,shivamgarg30304,1171.5,shivam30304,1448
8647,razdeep,razdeep,1010,razdeep,1447
8648,sachinpl,excavanger,1139,sachin619,1447
8649,i_m_raju,rajukumarbhui,1200,rajukumarbhui,1447
8650,azizulhakim_f,azizulhakim.f,1661,azizulhakim_f,1447
8651,Wasi_Ur,wasiur987,1170.6,wasi_567,1447
8652,Emily,emily50,1170.6,emily50,1447
8653,jhonsnow456,rukahtnama,1170.6,jhonsnow456,1447
8654,Deepak_2000080176,deepak_deepu007,1170.6,dee_2000080176,1447
8655,Muallem,avinashvarpeti1,1170.6,avi0798,1447
8656,sagor_das,sagor_das,1170.6,sagor_das,1447
8657,rohitzerofour,rohitzerofour,1170.6,rohitzerofour,1447
8658,ssp3edy,sspeedy,975,ssp3edy,1446
8659,quazi_adib,exception,1069,quazi_adib,1446
8660,istiak_sifat,istiakahmedsifat,1417,istiak_sifat,1446
8661,Z_Rony,cal_cifer,1169.8,z_rony6,1446
8662,ak67373,bizarro,1169.8,ak67373,1446
8663,jyotikm1801,jyotikm1801,1169.8,jyotikm_1801,1446
8664,AlexOp,__shahadat__,1169.8,shahadat_43,1446
8665,karansinha,karansinha,1097,karansinha,1445
8666,shadman_shihab,shadman_shihab,1112,shadman_shihab,1445
8667,derrick20,derrick20,2100,derrick20,1445
8668,Samina_01,sloan-saminac,1169,seraphic24,1445
8669,Samina_001,sloan-saminac,1169,seraphic24,1445
